Part#|Plant|Warehouse|Inv. Lov|Box Unit|Dept|Stock Date
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250120
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250127
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250227
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000000071851965|1815|181|TRAILER01|96.000|F|20250116
000000007137219580|1815|181|D02-03B01|10000.000|F|20240830
000000007137219580|1815|181|D02-04B01|10000.000|F|20240920
000000000071851965|1815|181|D02-06A02|96.000|F|20250107
000000007137274170|1815|181|D03-03D03|14000.000|F|20251115
000000007137274170|1815|181|D03-03D03|14000.000|F|20251115
000000007137274170|1815|181|D02-02A01|14000.000|F|20250927
000000007137229750|1815|181|D01-04B02|5000.000|F|20251115
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER07|96.000|F|20241209
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20241218
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-01C03|14000.000|F|20250802
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000007137274170|1815|181|D03-03D01|14000.000|F|20250923
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250309
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
000000000071851965|1815|181|TRAILER01|96.000|F|20250320
