Plant|Date|Machine|Celda|Dado|Turno|Fecha de Inicio|Fecha de Fin|Codigo|Num. Parte|Tiempo
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250929|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20250930|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251001|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251002|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251002|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251002|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251003|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251003|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251003|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251003|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251003|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251007|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251008|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251008|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251008|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251010|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251010|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251010|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251010|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251010|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251010|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251010|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251010|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251010|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251013|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251015|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251017|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251020|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251021|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251021|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251021|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251021|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251021|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251022|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251022|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251022|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251023|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251029|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251031|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251031|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251031|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251104|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251104|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251105|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251105|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251105|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251106|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251110|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251111|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251111|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251111|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251111|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251112|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251113|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251113|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251118|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251118|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251118|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251119|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251119|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251120|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251121|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251121|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251121|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251121|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251121|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251125|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251125|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251125|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251125|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251125|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251201|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251203|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251203|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251204|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251204|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251205|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251205|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251205|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251205|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251210|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251211|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251211|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251211|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251211|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251211|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251211|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251211|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251217|F0605020|F06|||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251218|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251218|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251218|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251218|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251222|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251226|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251226|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251229|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251229|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251229|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251229|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20251229|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260105|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260106|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260106|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260106|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260106|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260106|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260108|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260113|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260113|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260114|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260115|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260115|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260116|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260119|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260119|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260119|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260121|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260121|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260121|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260122|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260122|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260122|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260122|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260127|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260129|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260129|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260129|||||0000-00-0000:00:00|0000-00-0000:00:00|||
1815|20260129|||||0000-00-0000:00:00|0000-00-0000:00:00|||
